"mouse_num","dob","injection_date","sac_date","nec_date","nec_by","dox_tx","zinc_fixed","parafin_block_number_s","slide_number_s","h_e","gross_visualization_of_lung_nodules","tumor_bool","nec_comments","tis_brain","tis_optic_n","tis_lung","tis_liver","tis_spinal_c","tis_cran_n","tis_eye","tum_neck","tum_cran_n","tum_spinal_c","tum_head","tum_low_back_ribs","tum_skin","tum_extracranial","tum_shoulder","tum_brain","tum_kidney","tum_bladder","tum_eye","paralysis","abnormal_appearance","nec_NED","xclude","img_sample","staining","img_path","img_date","img_by","slide_date","slide_label","slide_number"
"23828",2020-05-28,2020-05-29,2020-08-21,2020-08-21,"ZL","No",,,1,"yes",,1,"Mouse had a large tumor growing off side of body. Appeared to have originated from boony rib tissue?. ... Paralyzed, slightly lopsided face. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,
"23864",2020-05-30,2020-06-01,2020-08-17,2020-08-17,"ZL","No",,,1,"yes",,0,"brain looked normal. ... Healthy sacked for TVA status. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"23865",2020-05-30,2020-06-01,2020-09-29,2020-09-29,"ZL","No",,,1,"yes",,0,"Brain looked perfectly normal. ... Experimental end date (Mistake in Cages tab about 30 days too early).. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
"23964",2020-06-15,2020-06-18,2020-09-02,2020-09-02,"ZL","No",,,1,"yes",,0,"Brain looked perfectly normal. ... Completely paralyzed. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
"23965",2020-06-15,2020-06-18,2020-09-15,2020-09-15,"ZL","No",,,1,"yes",,1,"Brain looked perfectly normal. ... Paralyzed with small tumor on back end of body.. ... 2020-09-14 Weakness in legs noticed ... Collected: BrainTumor on surrounding spine at base of tail observed. Tissue frozen and fixed ... Formalin Fixed: Yes",1,,,,,,,,,"1",,,,,,,,,,1,,,,,,,,,,,
"23968",2020-06-15,2020-06-18,2020-09-08,2020-08-26,"ZL","No",,,1,"yes",,0,"Brain looked perfectly normal. ... Mouse was fully paralyzed. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
"23969",2020-06-15,2020-06-18,2020-09-02,2020-09-02,"ZL","No",,,1,"yes",,0,"Brain looked perfectly normal. ... Completely paralyzed. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
"23970",2020-06-15,2020-06-18,2020-08-24,2020-08-24,"ZL","No",,,1,"yes",,1,"Very large tumor growing over the skull but brain looked normal. ... Tumor on head was very large and mouse was sickly. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,"1",,,,,,,,,,1,,,,,,,,,,
"23971",2020-06-15,2020-06-18,2020-09-02,2020-09-02,"ZL","No",,,1,"yes",,0,"Brain looked perfectly normal. ... Completely paralyzed. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
"24801",2020-09-11,2020-09-22,2021-03-03,2021-03-05,"ZL",,"No","HCI-21-24805",,"yes","No",0,"End of experiment. ... No evidence of tumor ... Collected: Brain ... Formalin Fixed: full brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"24802",2020-09-11,2020-09-22,2021-03-03,2021-03-05,"ZL",,"No","HCI-21-24805",,"yes","No",0,"End of experiment. ... No evidence of tumor ... Collected: Brain ... Formalin Fixed: full brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"24803",2020-09-11,2020-09-22,2021-03-03,2021-03-05,"ZL",,"No","HCI-21-24805",,"yes","No",0,"End of experiment. ... No evidence of tumor ... Collected: Brain ... Formalin Fixed: full brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"24805",2020-09-11,2020-09-22,2021-03-03,2021-03-05,"ZL",,"No","HCI-21-24805",,"yes","No",0,"End of experiment. ... No evidence of tumor ... Collected: Brain ... Formalin Fixed: full brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"24807",2020-09-11,2020-09-22,2021-03-03,2021-03-05,"ZL",,"No","HCI-21-24807",,"yes","No",0,"End of experiment. ... No evidence of tumor ... Collected: Brain ... Formalin Fixed: full brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25028",2020-10-13,2020-10-14,2021-02-01,2021-02-01,"ZL",,"No","HCI-20-25028",,"yes","No",0,"Paralyzed. ... Brain looked normal, no tumor noted anywhere on body/spinal cord.. ... 1/29/2021 (paralysis) ... Collected: Brain ... Formalin Fixed: full brain",1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
"25087",2020-10-20,2020-10-20,2021-03-19,2021-03-19,"RH",,"No",,,,,0,"... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25088",2020-10-20,2020-10-20,2021-03-19,2021-03-19,"RH",,"No",,,,,0,"... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25089",2020-10-20,2020-10-20,2021-03-19,2021-03-19,"RH",,"No",,,,,0,"... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25090",2020-10-20,2020-10-20,2021-03-19,2021-03-19,"RH",,"No",,,,,0,"... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25091",2020-10-20,2020-10-20,2021-03-19,2021-03-19,"RH",,"No",,,,,0,"... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25092",2020-10-20,2020-10-20,2021-03-19,2021-03-19,"RH",,"No",,,,,0,"... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25214",2020-11-05,2020-11-06,2021-04-05,2021-04-05,"RH",,"No",,,,,0,"end of experiment, looked normal ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25215",2020-11-05,2020-11-06,2021-04-05,2021-04-05,"RH",,"No",,,,,0,"end of experiment, looked normal ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25216",2020-11-05,2020-11-06,2021-04-05,2021-04-05,"RH",,"No",,,,,0,"end of experiment, looked normal ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25218",2020-11-05,2020-11-06,2021-04-05,2021-04-05,"RH",,"No",,,,,0,"end of experiment, looked normal ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25220",2020-11-05,2020-11-06,2021-04-05,2021-04-05,"RH",,"No",,,,,0,"end of experiment, looked normal ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25221",2020-11-05,2020-11-06,2021-04-05,2021-04-05,"RH",,"No",,,,,0,"end of experiment, looked normal ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25238",2020-11-06,2020-11-06,2021-03-03,2021-03-03,"ZL",,"No","HCI-21-25238",,"yes","No",1,"Large head tumor. ... Large tumor growing on head, cell line started and tissue frozen as well as formalin fixed. Slides would be good NF1 tumor control. ... Collected: Brain ... Formalin Fixed: full brain",1,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,
"25239",2020-11-06,2020-11-06,2021-04-05,2021-04-05,"RH",,"No",,,,,0,"end of experiment, looked normal ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25240",2020-11-06,2020-11-06,2021-04-05,2021-04-05,"RH",,"No",,,,,0,"end of experiment, looked normal ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25241",2020-11-06,2020-11-06,2021-04-05,2021-04-05,"RH",,"No",,,,,0,"end of experiment, looked normal ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25242",2020-11-06,2020-11-06,2021-04-05,2021-04-05,"RH",,"No",,,,,0,"end of experiment, looked normal ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25258",2020-11-06,2020-11-06,2021-04-05,2021-04-05,"RH",,"No",,,,,0,"end of experiment, looked normal ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25259",2020-11-06,2020-11-06,2021-04-05,2021-04-05,"RH",,"No",,,,,0,"end of experiment, looked normal ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25260",2020-11-06,2020-11-08,2021-02-01,2021-02-01,"ZL",,"No","HCI-20-25260",,"yes","No",0,"swollen head, very sick (skinny and hunched over). ... Brain was completely hollow and extremely swollen full of clear liquid and blood. Harvested all in one piece. No sign of tumor. ... Collected: Brain ... Formalin Fixed: full brain",1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
"25261",2020-11-06,2020-11-06,2021-04-05,2021-04-05,"RH",,"No",,,,,0,"end of experiment, looked normal ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25262",2020-11-06,2020-11-06,2021-04-05,2021-04-05,"RH",,"No",,,,,0,"end of experiment, looked normal ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25263",2020-11-06,2020-11-09,2021-04-05,2021-04-05,"RH",,"No",,,,,0,"end of experiment, looked normal ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25264",2020-11-06,2020-11-09,2021-04-05,2021-04-05,"RH",,"No",,,,,0,"end of experiment, looked normal ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25266",2020-11-07,2020-11-09,2021-04-06,2021-04-06,"RH",,"No",,,,,0,"end of experiment, looked normal ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25267",2020-11-07,2020-11-09,2021-04-06,2021-04-06,"RH",,"No",,,,,0,"end of experiment, looked normal ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25268",2020-11-07,2020-11-09,2021-04-06,2021-04-06,"RH",,"No",,,,,0,"end of experiment, looked normal ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25269",2020-11-07,2020-11-09,2021-04-06,2021-04-06,"RH",,"No",,,,,0,"end of experiment, looked normal ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25271",2020-11-07,2020-11-09,2021-04-06,2021-04-06,"RH",,"No",,,,,0,"end of experiment, looked normal ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25272",2020-11-07,2020-11-09,2021-04-06,2021-04-06,"RH",,"No",,,,,0,"end of experiment, looked normal ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25274",2020-11-07,2020-11-09,2021-04-06,2021-04-06,"RH",,"No",,,,,0,"end of experiment, looked normal ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25304",2020-11-10,2020-11-11,2021-04-09,2021-04-09,"RH",,"No",,,,,0,"end of experiment, looked normal ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25305",2020-11-10,2020-11-11,2021-04-09,2021-04-09,"RH",,"No",,,,,0,"end of experiment, looked normal ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25307",2020-11-10,2020-11-11,2021-04-09,2021-04-09,"RH",,"No",,,,,0,"end of experiment, looked normal ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25308",2020-11-10,2020-11-11,2021-04-09,2021-04-09,"RH",,"No",,,,,0,"end of experiment, looked normal ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25309",2020-11-10,2020-11-11,2021-04-09,2021-04-09,"RH",,"No",,,,,0,"end of experiment, looked normal ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25310",2020-11-10,2020-11-11,2021-01-20,2021-01-20,"RH",,"No",,,,"No",0,"hunched over, scabs on tail, animal care staff required it be sacked. ... brain appeared deflated ... Collected: Brain ... Formalin Fixed: B",1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
"25328",2020-11-13,2020-11-13,2021-04-12,2021-04-12,"RH",,"No",,,,,0,"end of experiment, looked normal ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25501",2020-12-02,2020-12-03,2021-04-07,2021-04-07,"RH",,"No",,,,,0,"tumor was just above left eye and was becoming red, as if it was ulcering or becoming irritated. Upon necropsy, tumor was observed to be connected to the skin and not the skull. It may be connected to the audible nerve as part of the tumor seamed to be very close to the ear and was fixed with part of the ear. A peice of tumor was frozen and also used for a cell line. ... Collected: Brain, skin tumor ... Formalin Fixed: Brain, skin tumor",1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
"25504",2021-01-02,2020-10-14,2021-02-01,2021-02-01,"ZL",,"No","HCI-20-25504",,"yes","No",1,"Large head tumor growing over skull. ... Brain looked normal, tumor frozen, cell line formed (t1) and rest formalin fixed ... Collected: Brain ... Formalin Fixed: normal brain, small growth found on spine (T2), head tumor T1",1,,,,,,,,,"T2","T1",,,,,,,,,,,,,,,,,,,,
"25505",2020-12-02,2021-12-03,2021-03-04,2021-03-04,"ZL",,"No","HCI-21-25505",,"yes","No",0,"domed head noticed when still alive-swollen brain but found dead so hard to tell.. ... Foun dead, must have died th enight before.. ... Brain was in good condition but hard to tell if swelling was present. Slight domed head noticed when animal was alive. ... Collected: Brain ... Formalin Fixed: full brain",1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
"25548",2020-12-04,2020-12-04,2021-05-10,2021-05-10,"RH",,"No",,,,,0,"experimental endpoint ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25549",2020-12-04,2020-12-04,2021-05-10,2021-05-10,"RH",,"No",,,,,0,"experimental endpoint ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25550",2020-12-04,2020-12-04,2021-05-10,2021-05-10,"RH",,"No",,,,,0,"experimental endpoint ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25595",2020-12-09,2020-12-10,2021-05-10,2021-05-10,"RH",,"No",,,,,0,"experimental endpoint ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25596",2020-12-09,2020-12-10,2021-05-10,2021-05-10,"RH",,"No",,,,,0,"experimental endpoint ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25597",2020-12-09,2020-12-10,2021-05-10,2021-05-10,"RH",,"No",,,,,0,"experimental endpoint ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25598",2020-12-09,2020-12-10,2021-02-01,2021-02-01,"ZL",,"No","HCI-20-25598",,"yes","No",0,"swollen head, very sick (skinny and hunched over). ... Brain was completely hollow and extremely swollen full of clear liquid and blood. Harvested all in one piece. No sign of tumor. ... Collected: Brain ... Formalin Fixed: full brain",1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
"25687",2020-12-19,2020-12-22,2021-05-20,2021-05-20,"RH",,"No",,,,,0,"no abnormalities upon necropsy, sacked for experimental endpoint ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25688",2020-12-19,2020-12-22,2021-05-20,2021-05-20,"RH",,"No",,,,,1,"tumor on top of head first observed on 5/19/21, sacked 5/20/21 for experimental endpoint, everything else looks normal upon necropsy, froze part of head tumor and made cell line with it. ... Collected: Brain, head tumor ... Formalin Fixed: Brain",1,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,
"25689",2020-12-19,2021-12-22,2021-02-10,2021-02-10,"ZL",,"No","HCI-20-25689",,"yes","No",0,"Paralyzed. ... Brain looked normal, no tumor noted anywhere on body/spinal cord.. ... 2/9/2021 (paralysis) ... Collected: Brain ... Formalin Fixed: full brain",1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
"25691",2020-12-19,2020-12-22,2021-04-07,2021-04-07,"RH",,"No",,,,,0,"hind legs were paralyzed, back was hunched as a sign mouse was dehydrating and falling ill ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
"25693",2020-12-19,2020-12-22,2021-03-22,2021-03-22,"RH",,"No",,,,,0,"hind legs were partially paralyzed. ... One cranial nerve looked enlarged. Not quite big enough to try to also freeze and make a cell line from, and lost it when changing from formalin to EtOH. ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
"25695",2020-12-19,2020-12-22,2021-03-29,2021-03-29,"RH",,"No",,,,,1,"limited mobility noticed, later tumor noticed on back. ... Found dead on a Monday. No conditions noticed on Friday. Could have died over weekend. ... Collected: Brain and lower back tumor ... Formalin Fixed: Brain and tumor",1,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,
"25742",2020-12-26,2021-12-28,2021-04-05,2021-04-05,"RH",,"No",,,,,1,"partially paralyzed, small mass could be part of cerebellum or could be a tumor, only did FFPE with it ... Collected: Brain, cranial nerve tumor ... Formalin Fixed: Brain cranial nerve tumor",1,,,,,,,,"1",,,,,,,,,,,1,,,,,,,,,,,
"25743",2020-12-26,2021-12-28,2021-03-17,2021-03-17,"ZL",,"No","HCI-21-25743",,"yes","No",1,"Sacked to tumor size. ... Massive tumor encasing head. Brain unremovable. Cryo sample collected and cell line started ... Collected: Brain ... Formalin Fixed: full brain",1,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,
"25744",2020-12-26,2020-12-28,2021-03-26,2021-03-26,"RH",,"No",,,,,1,"looks normal except for large tumor on left side of head. ... Head tumor was cut off, had vein on the outside but very dense and white on the inside. Skull underneith looked rough, but couldn't tell if tumor penetrated the skull or was growing from and eye or ear canal. Had to cut the skull to remove brain, and noticed a white mass on top of the left hemesphere. It wasn't connected to it, but was indenting the brain (might be able to see the indent on H&E), not clear if this penetrated the skull or not. ... Collected: Brain, tumor, and some white mass between the brain and the tumor. ... Formalin Fixed: Brain, tumor, and that white mass",1,,,,,,,,,,"1",,,,,"1",,,,,,,,,,,,,,,
"25745",2020-12-26,2020-12-28,2021-04-12,2021-04-12,"RH",,"No",,,,,0,"only partially paralyzed, but looked very emanciated, so had to sack, small white spot on top center of skull (T1), not sure if that is anything, but fixed it anyway. Tumor was visible around the base of the spine, cross section of the spine was fixed (with bone), and piece of tumor was made into a cell line. ... Collected: Brain, T1, T2 ... Formalin Fixed: Brain, T1, T2",1,,,,1,,,,,"T2","T1",,,,,,,,,1,1,,,,,,,,,,
"25747",2020-12-26,2020-12-28,2021-04-15,2021-04-13,"RH",,"No",,,,,1,"loosing mobility in hind legs 4/12, not fully paralyzed, but looking worse, with urine stains on fur, upon necropsy - normal looking brain, no spine tumors, enlarged bladder, possibly suffering from some infection or blockage ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
"25748",2020-12-26,2020-12-28,2021-05-10,2021-05-10,"RH",,"No",,,,,0,"breathing heavy, hind legs paralyzed, no observable tumor ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
"25764",2020-12-28,2020-12-28,2021-04-02,2021-04-02,"RH",,"No",,,,,1,"started looking lethargic, back became more arched, not moving around much and wanted to sack before it possibly dies on its own over the weekend. ... Also started a cell line from the cranial nerve tumor, which looked like an enlarged mass not connected to the brain, but effecting both sides of the large cranial nerve that is under the optic nerve. Both sides were harvested as one, with a piece of both fixed. No sample was frozen. ... Collected: Brain and cranial nerve tumor ... Formalin Fixed: Brain and cranial nerve tumor",1,,,,,,,,"1",,,,,,,,,,,,1,,,,,,,,,,
"25766",2020-12-28,2021-12-28,2021-03-03,2021-03-03,"ZL",,"No","HCI-21-25766",,"yes","No",2,"paralysis. ... Brain was completely hollow and filled with liquid. Mouse sacked due to paralysis ... Collected: Brain ... Formalin Fixed: full brain",1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
"25782",2020-12-29,2021-12-30,2021-05-28,2021-05-28,"RH",,"No",,,,,0,"experimental endpoint ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25783",2020-12-29,2021-12-30,2021-05-28,2021-05-28,"RH",,"No",,,,,0,"experimental endpoint ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25784",2020-12-29,2021-12-30,2021-05-28,2021-05-28,"RH",,"No",,,,,0,"experimental endpoint ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25785",2020-12-29,2021-12-30,2021-05-28,2021-05-28,"RH",,"No",,,,,0,"experimental endpoint ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25786",2020-12-29,2020-12-30,2021-01-27,2021-01-27,"RH",,"No","HCI-20-25786-11",,"yes","No",1,"found dead, domed head noticed day before. ... brain looked hollow. This is a Cre injection, so tumor is not expected. This is probably just hydrocephalus as a result of injection ... Collected: Brain ... Formalin Fixed: full brain",1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
"25787",2020-12-29,2021-12-30,2021-05-28,2021-05-28,"RH",,"No",,,,,0,"experimental endpoint ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25788",2020-12-29,2021-12-30,2021-05-28,2021-05-28,"RH",,"No",,,,,0,"experimental endpoint ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"25825",2021-11-11,2021-11-13,2021-12-28,2021-12-28,"GP",,"No",,,,,1,"domed head. ... Paralyzed left side,Trouble breathing,Dome head. ... Probable intracranial tumor; sacked for left side paralysis and trouble breathing. Frontal lobe was caved in (from tumor)? Unable to isolate tumor separately so took entire brain, as well as lungs, liver. ... Collected: Brain, Lungs, Liver ... Formalin Fixed: Brain, Lungs, Liver",1,,1,1,,,,,,,,,,,,"1",,,,1,1,,,,,,,,,,
"26007",2021-01-20,2021-01-22,2021-04-13,2021-04-13,"RH",,"No",,,,,1,"nothing noticed around brain, but mouse was partially paralized in hind legs and had a spinal cord tumor around the base of the spine, cut some tumor to freeze and grow cell line from, also fixed section of tumor and spine (will need to decalcify if submitting for histology) ... Collected: Brain, spinal cord tumor ... Formalin Fixed: Brain, spinal cord tumor",1,,,,,,,,,"1",,,,,,,,,,1,,,,,,,,,,,
"26008",2021-01-20,2021-01-22,2021-06-08,2021-06-08,"RH",,"No",,,,,0,"partially closed, and starting to loose mobility in hind legs, no sign of tumor upon necropsy ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
"26010",2021-01-20,2021-01-22,2021-04-13,2021-04-13,"RH",,"No",,,,,1,"nothing noticed around brain, but mouse was partially paralized in hind legs and had a spinal cord tumor around the base of the spine, cut some tumor to freeze and grow cell line from, also fixed section of tumor and spine (will need to decalcify if submitting for histology) ... Collected: Brain, spinal cord tumor ... Formalin Fixed: Brain, spinal cord tumor",1,,,,,,,,,"1",,,,,,,,,,1,,,,,,,,,,,
"26011",2021-01-20,2021-01-22,2021-03-26,2021-03-26,"RH",,"No",,,,,0,"hind legs were starting to become paralyzed. ... hind legs starting to loose mobility, would have probably become paralyzed over the weekend. ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
"26013",2021-01-20,2021-01-22,2021-04-13,2021-04-13,"RH",,"No",,,,,1,"showing partial paralysis on 4/12, decided to sack next day to avoid risk of finding dead, little nub in front of brain, not sure if anything though, normal looking everywhere else including spine. ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
"26022",2021-01-20,2021-01-22,2021-04-01,2021-04-01,"RH",,"No",,,,,1,"tumor on head above left eye. ... Head tumor did not appear to grow out from eye or ear, was separate from the skin, attached to the skull, no vasculature except on the periphery. Attached to the brain, but not by much is a small ball right at the front of it. That ball was preserved as well, but may or may not make it into the slides. Mouse was healthy in all aspects except for head tumor that was reaching 2cm. Brain and tumor were FFPE, part of tumor was also frozen and used to grow a cell line from. ... Collected: Brain and head tumor ... Formalin Fixed: Brain and head tumor",1,,,,,,,,,,"1",,,,,,,,,,1,,,,,,,,,,
"26023",2021-01-20,2021-01-22,2021-05-10,2021-05-10,"RH",,"No",,,,,2,"bump on head noticed 4/23/21, sacked when it was big enough to harvest for a cell line, fix, and freeze ... Collected: Brain, head tumor ... Formalin Fixed: Brain, head tumor",1,,,,,,,,,,"1",,,,,,,,,,1,,,,,,,,,,
"26024",2021-01-20,2021-01-22,2021-03-17,2021-03-17,"ZL",,"No","HCI-21-26024",,"yes","No",1,"Sacked for tumor size. ... Massive tumor encasing head. Brain unremovable. ... Collected: Brain ... Formalin Fixed: full brain",1,,,,,,,,,,"1",,,,,,,,,,1,,,,,,,,,,
"26038",2021-01-24,2021-01-26,2021-04-13,2021-04-13,"RH",,"No",,,,,1,"tiny mass on top of skull, could see some tissue is on opposite side (inside) of skull as well, fixed entire piece of skull with that possible beginning of a tumor, will need to decalify if submitting to histology ... Collected: Brain, T1 ... Formalin Fixed: Brain, T1",1,,,,,,,,,,"T1",,,,,,,,,,1,,,,,,,,,,
"26039",2021-01-24,2021-01-26,2021-04-05,2021-04-05,"RH",,"No",,,,,1,"losing mobility in hind legs, fully paralyzed when it was sacked ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
"26040",2021-01-24,2021-01-26,2021-04-22,2021-04-22,"RH",,"No",,,,,0,"Mouse was found dead. No sign of tumor upon necropsy. Behavior was first noted on 4/16, but mouse never appeared like it required euthanasia. Brain was able to be harvested in one piece.. ... behavior reported 4/16/21, eyes looking partially closed ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
